column,method_code,method,problem_score,low_signal_z,stripe_z,neighbor_z,texture_z,surface_jitter_z
3729,0,keep/sharp,0.428319,0.000000,1.788576,0.136126,0.226740,0.000000
3730,0,keep/sharp,0.425722,0.000000,1.749038,0.000000,0.178753,0.000000
3731,0,keep/sharp,0.396944,0.000000,0.581541,0.080565,0.945884,0.000000
3732,0,keep/sharp,0.408604,0.000000,1.812129,0.000000,0.000000,0.000000
3733,0,keep/sharp,0.412071,0.000000,0.833737,0.244248,0.000000,0.000000
3734,0,keep/sharp,0.436729,0.000000,0.490495,0.000000,0.000000,0.000000
3735,0,keep/sharp,0.418589,0.000000,0.742194,0.227691,0.560600,0.000000
3736,0,keep/sharp,0.369770,0.000000,1.346488,0.211546,1.432768,0.000000
3737,0,keep/sharp,0.372742,0.000000,1.421219,0.995317,0.639247,0.000000
3738,0,keep/sharp,0.529436,0.000000,0.188186,0.573607,0.000000,0.000000
3739,0,keep/sharp,0.594166,0.000000,0.498521,0.297654,0.000000,0.000000
3740,0,keep/sharp,0.509699,0.000000,0.885284,0.196248,0.128197,0.000000
3741,0,keep/sharp,0.423126,0.000000,3.183683,0.300482,1.632215,0.000000
3742,0,keep/sharp,0.478436,0.000000,1.460364,1.180203,0.734978,0.000000
3743,0,keep/sharp,0.510816,0.000000,0.002148,0.169476,0.055557,0.000000
3744,0,keep/sharp,0.480457,0.000000,0.215169,0.000000,0.529523,0.000000
3745,0,keep/sharp,0.387781,0.000000,0.941727,0.949198,0.591191,0.000000
3746,0,keep/sharp,0.350326,0.000000,1.114794,0.353042,0.195246,0.000000
3747,0,keep/sharp,0.378858,0.000000,0.388654,0.000000,0.000000,0.000000
3748,0,keep/sharp,0.382297,0.000000,1.290756,0.605001,0.557891,0.000000
3749,0,keep/sharp,0.415503,0.000000,1.004688,0.917069,0.209691,0.000000
3750,0,keep/sharp,0.416201,0.000000,0.698366,0.000000,0.232018,0.000000
3751,0,keep/sharp,0.510360,0.000000,0.050129,0.334193,0.543829,0.000000
3752,0,keep/sharp,0.433605,0.000000,1.547567,1.388286,0.158093,0.000000
3753,0,keep/sharp,0.414270,0.000000,1.437052,0.027681,0.000000,0.000000
3754,0,keep/sharp,0.430654,0.000000,1.607549,1.278420,0.000000,0.000000
3755,0,keep/sharp,0.467975,0.000000,0.202886,0.000000,0.000000,0.000000
3756,0,keep/sharp,0.414776,0.000000,0.388762,0.519055,1.402698,0.000000
3757,0,keep/sharp,0.432900,0.000000,0.531900,0.726265,0.286255,0.000000
3758,0,keep/sharp,0.411778,0.000000,0.536834,0.849660,0.518551,0.000000
3759,0,keep/sharp,0.493186,0.000000,0.156557,1.741888,0.000000,0.000000
3760,0,keep/sharp,0.467514,0.000000,0.443082,1.307260,1.279119,0.000000
3761,0,keep/sharp,0.511560,0.000000,0.342940,1.509899,1.610410,0.000000
3762,0,keep/sharp,0.558049,0.000000,0.721642,1.600679,0.448549,0.061318
3763,0,keep/sharp,0.542517,0.000000,0.137327,0.803466,0.033299,0.000000
3764,0,keep/sharp,0.570922,0.000000,0.630774,0.514358,0.308582,6.432181
3765,0,keep/sharp,0.512222,0.000000,0.609347,0.695918,0.718971,6.254360
3766,0,keep/sharp,0.472903,0.000000,0.116310,0.000000,0.000000,5.739296
3767,0,keep/sharp,0.533104,0.000000,1.605599,0.006702,0.000000,5.561475
3768,0,keep/sharp,0.509040,0.000000,0.571936,0.000000,0.000000,0.870704
3769,0,keep/sharp,0.457688,0.000000,0.826443,0.000000,0.300179,1.306058
3770,0,keep/sharp,0.488795,0.000000,0.515072,1.499584,0.787097,1.214082
3771,0,keep/sharp,0.405411,0.000000,0.562036,0.770603,0.610566,1.637171
3772,0,keep/sharp,0.434088,0.000000,0.451733,0.443062,0.561433,1.532930
3773,0,keep/sharp,0.489517,0.000000,1.315017,0.185297,0.082293,1.649432
3774,0,keep/sharp,0.493230,0.000000,0.214950,0.199437,0.000000,1.661697
3775,0,keep/sharp,0.490036,0.000000,0.184725,0.248907,1.994548,1.404164
3776,0,keep/sharp,0.508761,0.000000,1.282117,0.922750,0.621226,1.410295
3777,0,keep/sharp,0.590595,0.000000,1.887227,0.067559,0.000000,1.416428
3778,0,keep/sharp,0.693214,0.000000,0.967414,0.249468,0.355423,1.581985
3779,0,keep/sharp,0.736636,0.000000,1.370722,0.000000,0.000000,1.753673
3780,0,keep/sharp,0.745203,0.000000,1.252187,2.019548,1.537908,1.931494
3781,0,keep/sharp,0.806352,0.000000,2.031048,0.805223,0.000000,2.103182
3782,1,small pool,0.906648,0.000000,1.601664,0.523963,0.000000,2.274870
3783,1,small pool,0.902932,0.000000,1.883252,0.451621,0.000000,2.446556
3784,0,keep/sharp,0.832016,0.000000,3.109444,0.000000,0.359728,1.833384
3785,0,keep/sharp,0.752467,0.000000,2.300205,1.254676,0.823035,1.814990
3786,0,keep/sharp,0.784529,0.000000,0.686666,0.170535,0.256636,4.108256
3787,0,keep/sharp,0.715222,0.000000,1.381505,0.047738,0.380607,2.655038
3788,0,keep/sharp,0.672855,0.000000,0.390862,0.125388,0.000000,4.126652
3789,0,keep/sharp,0.598296,0.000000,1.239820,1.284612,0.748832,3.862988
3790,0,keep/sharp,0.690234,0.000000,0.097108,0.129823,0.581329,3.838461
3791,0,keep/sharp,0.685110,0.000000,1.867316,0.204046,0.000000,3.568663
3792,0,keep/sharp,0.737168,0.000000,1.404539,0.254700,0.000000,3.304999
3793,0,keep/sharp,0.705342,0.000000,2.354713,1.130671,0.000000,3.029072
3794,0,keep/sharp,0.744340,0.000000,0.927065,0.818478,0.381743,1.361242
3795,0,keep/sharp,0.674869,0.000000,0.485531,1.723002,0.823834,1.821122
3796,0,keep/sharp,0.660839,0.000000,1.547549,0.649550,0.000000,2.090917
3797,0,keep/sharp,0.614821,0.000000,0.841150,0.955738,0.150593,2.084786
3798,0,keep/sharp,0.709262,0.000000,0.434837,0.338055,0.133127,1.814992
3799,0,keep/sharp,0.676048,0.000000,0.376595,0.813707,0.942551,2.992282
3800,0,keep/sharp,0.750079,0.000000,1.485313,0.182669,1.197347,3.274342
3801,1,small pool,0.870521,0.000000,2.446912,1.463618,0.000000,3.237550
3802,1,small pool,0.964127,0.000000,0.513734,0.276700,0.859529,3.274342
3803,1,small pool,1.072490,0.000000,2.230629,1.518931,0.571676,3.022941
3804,1,small pool,1.209141,0.000000,3.111150,1.082459,0.668553,3.071995
3805,1,small pool,1.214740,0.000000,2.624363,0.000000,0.000000,3.151709
3806,1,small pool,1.336356,0.000000,3.171453,0.594636,0.340527,3.243683
3807,1,small pool,1.361999,0.000000,4.433698,1.125389,0.000000,2.851251
3808,1,small pool,1.278955,0.000000,1.609965,1.992515,1.424538,3.464426
3809,1,small pool,1.353100,0.000000,3.002760,0.256382,1.323460,3.844592
3810,1,small pool,1.302389,0.000000,3.152417,1.099900,0.017535,4.071466
3811,1,small pool,1.106220,0.000000,2.441034,0.000000,0.441848,0.907494
3812,1,small pool,1.018189,0.000000,4.315237,0.199948,0.193441,1.704620
3813,1,small pool,1.017600,0.000000,2.108997,0.824782,0.448584,1.459352
3814,1,small pool,1.069442,0.000000,0.541217,0.672012,0.235594,0.950418
3815,1,small pool,1.178990,0.000000,1.469236,0.711740,0.000000,1.066919
3816,1,small pool,1.140014,0.000000,3.490986,0.796939,0.000000,1.532932
3817,1,small pool,1.147498,0.000000,3.523384,1.343425,0.000000,8.884870
3818,1,small pool,1.168522,0.000000,3.133065,1.774852,1.772600,0.950418
3819,1,small pool,1.203509,0.000000,1.590263,2.712638,0.723207,0.815518
3820,1,small pool,1.168264,0.000000,0.893487,2.636272,0.016910,3.108786
3821,1,small pool,1.094524,0.000000,0.539809,1.322334,0.000000,1.606512
3822,1,small pool,1.019919,0.000000,1.035791,2.650885,0.050057,0.000000
3823,1,small pool,1.019712,0.000000,1.670398,1.835633,0.696991,1.643302
3824,1,small pool,1.012413,0.000000,2.319858,2.473598,0.000000,0.165559
3825,1,small pool,1.078711,0.000000,1.894933,2.030324,0.000000,1.312189
3826,1,small pool,1.133705,0.000000,1.271666,2.911726,0.530460,2.348450
3827,1,small pool,1.025642,0.000000,1.364448,1.104858,1.179534,3.114915
3828,1,small pool,0.912580,0.009699,2.074540,0.815688,0.109759,3.280472
3829,1,small pool,0.897233,0.000000,2.255256,1.610458,0.254935,4.224760
3830,0,keep/sharp,0.789885,0.000000,0.517935,0.000000,0.000000,3.409240
3831,0,keep/sharp,0.668124,0.000000,1.041966,0.592008,0.224518,0.000000
3832,0,keep/sharp,0.599696,0.000000,1.093024,2.266948,1.289293,0.000000
3833,0,keep/sharp,0.619115,0.000000,1.390274,0.000000,0.025859,0.607042
3834,0,keep/sharp,0.603047,0.000000,0.316565,0.000000,0.000000,0.257533
3835,0,keep/sharp,0.637743,0.320525,1.091962,0.277909,0.068651,0.392431
3836,0,keep/sharp,0.526066,0.426120,2.906099,0.934473,1.265126,0.901363
3837,0,keep/sharp,0.543531,0.000000,0.557906,0.055325,0.000000,0.668359
3838,0,keep/sharp,0.624489,0.113336,0.889348,0.000000,0.111408,14.335972
3839,0,keep/sharp,0.761351,0.221422,0.244943,0.000000,0.131293,1.048525
3840,0,keep/sharp,0.613141,0.000000,1.493584,0.000000,0.208060,1.974417
3841,0,keep/sharp,0.666769,0.251632,0.423434,0.000000,0.591330,12.116286
3842,0,keep/sharp,0.641597,0.144158,2.720252,0.887170,0.000000,11.386614
3843,0,keep/sharp,0.758227,0.044216,0.477476,0.000000,0.074516,4.470028
3844,0,keep/sharp,0.762043,0.141626,1.012908,0.000000,0.093186,4.525214
3845,0,keep/sharp,0.738584,0.000000,0.162521,0.491423,0.612545,6.297281
3846,0,keep/sharp,0.651502,0.318349,1.659389,0.078173,0.391335,7.057615
3847,0,keep/sharp,0.625908,0.240069,1.656623,0.000000,0.030088,0.484407
3848,0,keep/sharp,0.638947,0.602318,0.916218,0.000000,0.046247,0.864571
3849,0,keep/sharp,0.637259,0.369473,1.618161,0.941985,0.000000,1.048527
3850,0,keep/sharp,0.613910,0.211791,0.241923,0.000000,0.000000,1.520669
3851,0,keep/sharp,0.589304,0.410562,1.498522,0.000000,0.000000,1.949890
3852,0,keep/sharp,0.565818,0.346187,1.007260,0.000000,0.091836,2.158368
3853,0,keep/sharp,0.492111,0.588893,1.910020,0.000000,0.000000,1.894702
3854,0,keep/sharp,0.565571,0.420215,0.456634,0.352643,0.000000,1.919229
3855,0,keep/sharp,0.581338,0.436177,0.061990,0.532185,0.074828,1.459352
3856,0,keep/sharp,0.642675,0.428829,0.179112,0.015435,0.000000,3.372448
3857,0,keep/sharp,0.610185,0.368978,0.413151,0.383626,0.046785,11.245581
3858,0,keep/sharp,0.675446,0.249964,0.713326,1.050891,0.000000,5.365257
3859,0,keep/sharp,0.714917,0.428698,0.972661,1.943518,0.000000,2.133841
3860,0,keep/sharp,0.726280,0.590365,1.173383,0.048187,0.000000,1.692357
3861,0,keep/sharp,0.710099,0.581991,1.791570,0.000000,0.000000,3.360187
3862,0,keep/sharp,0.741764,0.310096,0.732279,0.000000,0.000000,6.107197
3863,0,keep/sharp,0.714220,0.121691,0.043143,0.424400,0.000000,5.849664
3864,0,keep/sharp,0.727379,0.249070,0.899210,0.114749,0.072432,4.562002
3865,0,keep/sharp,0.705615,0.645168,1.625792,0.374507,0.000000,4.745955
3866,0,keep/sharp,0.723327,0.521123,1.320345,0.413549,0.000000,2.299395
3867,0,keep/sharp,0.793073,0.600922,1.749694,0.000000,0.045869,0.000000
3868,0,keep/sharp,0.770736,0.247704,1.759141,0.452281,0.220872,0.000000
3869,0,keep/sharp,0.723380,0.802246,1.347144,0.000000,0.007927,1.802728
3870,0,keep/sharp,0.714423,0.392632,1.403628,0.875473,0.000000,3.568661
3871,0,keep/sharp,0.684822,0.567309,0.153797,0.055101,0.128953,4.273813
3872,0,keep/sharp,0.697734,0.108980,0.446379,0.520637,0.001085,12.619087
3873,0,keep/sharp,0.653116,0.000000,0.973713,0.000000,0.058723,14.906221
3874,0,keep/sharp,0.559239,0.000000,1.165789,0.638513,0.105592,0.128766
3875,0,keep/sharp,0.622565,0.000000,2.672730,0.000000,0.062437,0.000000
3876,0,keep/sharp,0.568977,0.000000,1.287941,0.171768,0.000000,0.000000
3877,0,keep/sharp,0.590838,0.000000,0.092451,0.283353,1.465095,0.000000
3878,0,keep/sharp,0.632404,0.000000,2.157880,0.656863,0.741575,0.000000
3879,0,keep/sharp,0.630303,0.000000,0.994533,0.000000,0.019350,0.000000
3880,0,keep/sharp,0.610856,0.000000,2.500642,0.167607,0.415424,0.000000
3881,0,keep/sharp,0.635489,0.000000,2.438792,0.098031,0.286201,0.000000
3882,0,keep/sharp,0.563413,0.000000,1.739068,0.863563,0.768659,0.000000
3883,0,keep/sharp,0.551252,0.000000,0.551975,0.590039,0.000000,0.000000
3884,0,keep/sharp,0.443439,0.385087,0.919529,0.000000,0.322180,0.000000
3885,0,keep/sharp,0.468375,0.390356,0.720215,0.000000,0.479465,0.000000
3886,0,keep/sharp,0.422121,0.221836,0.001378,0.286106,0.796498,0.000000
3887,0,keep/sharp,0.430947,0.116098,0.104253,0.145856,0.066589,0.000000
3888,0,keep/sharp,0.438974,0.675772,2.467034,0.000000,0.158158,0.000000
3889,0,keep/sharp,0.433490,0.122312,1.395544,0.128365,0.000000,0.000000
3890,0,keep/sharp,0.415047,0.121264,0.018286,1.158452,0.548308,0.000000
3891,0,keep/sharp,0.472171,0.394805,0.873673,0.245182,0.123417,0.748071
3892,0,keep/sharp,0.424565,0.000000,0.408733,0.967648,0.000000,0.398562
3893,0,keep/sharp,0.423680,0.000000,0.241063,0.031630,0.000000,0.294323
3894,0,keep/sharp,0.422845,0.000000,1.331023,0.000000,0.679977,0.257533
3895,0,keep/sharp,0.453265,0.000000,1.303842,0.905633,0.415200,0.000000
3896,0,keep/sharp,0.505081,0.000000,1.503185,0.000000,0.211407,0.000000
3897,0,keep/sharp,0.510066,0.162830,0.794790,0.076616,0.291291,0.196215
3898,0,keep/sharp,0.499289,0.000000,1.157171,1.095764,0.289122,1.477746
3899,0,keep/sharp,0.477482,0.000000,1.685376,0.542849,0.503414,0.398562
3900,0,keep/sharp,0.479255,0.000000,0.307850,0.000000,0.000000,0.717412
3901,0,keep/sharp,0.478143,0.000000,0.409810,1.036178,0.431778,0.496672
3902,0,keep/sharp,0.414973,0.000000,0.881505,0.761770,0.086564,0.987208
3903,0,keep/sharp,0.379535,0.000000,0.628706,0.795481,0.729735,0.925892
3904,0,keep/sharp,0.383742,0.000000,0.458946,0.508117,0.344659,1.073053
3905,0,keep/sharp,0.342206,0.000000,0.450364,0.000000,0.681783,0.895233
3906,0,keep/sharp,0.334963,0.000000,1.098798,0.326880,0.000000,1.232478
3907,0,keep/sharp,0.325533,0.000000,0.308458,0.000000,0.006215,1.287662
3908,0,keep/sharp,0.289334,0.018812,0.226948,0.000000,0.160142,0.913628
3909,0,keep/sharp,0.283796,0.000000,0.607635,0.899180,0.091529,1.054657
3910,0,keep/sharp,0.262639,0.000000,1.131908,0.184762,0.106655,0.668357
3911,0,keep/sharp,0.277029,0.000000,0.087045,0.147451,0.064511,0.570250
3912,0,keep/sharp,0.333051,0.000000,0.012133,0.667203,0.551259,0.214611
3913,0,keep/sharp,0.278320,0.000000,0.588547,0.615167,0.000000,0.165559
3914,0,keep/sharp,0.267223,0.000000,0.625986,0.282780,0.000000,0.104239
3915,0,keep/sharp,0.279140,0.274510,1.400763,0.000000,0.111652,0.061318
3916,0,keep/sharp,0.353157,0.088095,0.120520,0.006652,0.000000,0.030659
3917,0,keep/sharp,0.421597,0.000000,0.382993,0.912846,0.227782,0.263664
3918,0,keep/sharp,0.518139,0.032608,0.051451,0.697114,0.000000,0.000000
3919,0,keep/sharp,0.643534,0.000000,1.485249,0.692580,0.000000,2.655038
3920,0,keep/sharp,0.768727,0.000000,1.211459,0.134507,0.000000,14.673217
3921,0,keep/sharp,0.823901,0.000000,0.302141,1.984691,0.058126,12.662011
3922,1,small pool,0.923642,0.000000,2.241593,1.436037,0.000000,12.196002
3923,1,small pool,0.898995,0.000000,0.712693,1.464565,0.000000,8.596678
3924,1,small pool,0.905293,0.000000,0.960105,0.270708,0.094871,7.554286
3925,0,keep/sharp,0.844409,0.000000,0.303555,1.343575,1.866108,5.273283
3926,0,keep/sharp,0.718316,0.682466,0.514206,0.214299,0.215893,2.716355
3927,0,keep/sharp,0.693164,0.155584,2.255601,0.000000,0.000000,2.066392
3928,0,keep/sharp,0.692545,0.000000,0.862169,0.786325,0.000000,1.416428
3929,0,keep/sharp,0.619244,0.132816,0.618652,0.000000,0.974010,3.593190
3930,0,keep/sharp,0.648697,0.563269,1.113447,0.000000,0.278433,4.390315
3931,0,keep/sharp,0.642884,0.161573,1.484419,0.000000,0.000000,4.666243
3932,0,keep/sharp,0.604259,0.000000,0.106898,0.674142,0.000000,3.654508
3933,0,keep/sharp,0.556164,0.000000,1.699925,0.145283,0.420042,3.396975
3934,0,keep/sharp,0.477482,0.246772,1.994537,0.000000,0.000000,2.323925
3935,0,keep/sharp,0.445675,0.154431,0.200530,0.008733,0.000000,2.605985
3936,0,keep/sharp,0.446117,0.302667,0.030113,0.000000,0.000000,1.827255
3937,0,keep/sharp,0.428806,0.268714,0.000632,0.000000,0.472543,1.575856
3938,0,keep/sharp,0.343173,0.319711,0.379733,0.861321,0.303894,1.594250
3939,0,keep/sharp,0.401958,0.366892,0.336722,0.253392,0.027172,1.876310
3940,0,keep/sharp,0.473010,0.000000,1.102587,0.767027,0.000000,2.949361
3941,0,keep/sharp,0.502696,0.000000,0.082122,0.000000,0.000000,3.672904
3942,0,keep/sharp,0.450180,0.383347,0.984378,0.000000,0.206610,4.145046
3943,0,keep/sharp,0.450113,0.261400,1.246235,0.497478,0.000000,2.293266
3944,0,keep/sharp,0.404988,0.000000,0.421119,0.721195,0.000000,2.697959
3945,0,keep/sharp,0.460794,0.382356,0.119313,0.000000,0.000000,0.000000
3946,0,keep/sharp,0.449540,0.319618,0.041229,0.562719,0.227816,2.139970
3947,0,keep/sharp,0.461861,0.345501,0.523794,0.000000,0.051801,1.398032
3948,0,keep/sharp,0.508179,0.439716,0.847181,0.000000,0.200069,3.623849
3949,0,keep/sharp,0.600927,0.213272,0.581650,0.612501,0.053733,3.758747
3950,0,keep/sharp,0.661854,0.188196,0.998521,0.267843,0.519141,5.757690
3951,0,keep/sharp,0.670771,0.583394,0.485560,0.000000,0.189933,12.447399
3952,0,keep/sharp,0.724617,0.654272,0.527382,0.000000,0.343031,12.379952
3953,0,keep/sharp,0.695604,0.224595,0.112192,1.121228,0.735047,7.125066
3954,0,keep/sharp,0.646613,0.374982,0.591453,0.000000,0.520226,0.925892
3955,0,keep/sharp,0.609090,0.678235,2.436562,0.000000,0.110450,0.091978
3956,0,keep/sharp,0.537362,0.630584,0.222942,0.000000,0.243935,1.655567
3957,0,keep/sharp,0.493720,0.756786,0.332145,0.000000,0.320037,1.275399
3958,0,keep/sharp,0.557399,0.000000,0.809860,0.270060,0.933697,1.263137
3959,0,keep/sharp,0.537966,0.358907,0.301998,0.000000,0.179271,1.520667
3960,0,keep/sharp,0.539529,0.000000,0.506119,1.206676,0.026605,1.244741
3961,0,keep/sharp,0.595298,0.821966,1.565673,0.000000,0.368136,1.483877
3962,0,keep/sharp,0.600011,0.709278,1.106593,0.702994,0.269501,1.956021
3963,0,keep/sharp,0.604478,0.348519,0.128128,0.347212,0.130024,2.900306
3964,0,keep/sharp,0.583805,0.450980,1.656595,0.000000,0.295367,2.765408
3965,0,keep/sharp,0.508244,0.959240,0.369833,0.000000,0.473064,1.189554
3966,0,keep/sharp,0.451149,0.530084,0.279507,0.000000,0.264164,1.054657
3967,0,keep/sharp,0.446256,0.302289,0.408973,0.317076,0.112930,0.846177
3968,0,keep/sharp,0.368899,0.373950,0.096392,0.482130,0.096910,1.232476
3969,0,keep/sharp,0.341942,0.561610,0.624405,0.000000,0.205420,1.085313
3970,0,keep/sharp,0.325918,0.521204,0.222399,0.115770,0.280915,1.250872
3971,0,keep/sharp,0.332580,0.550261,0.083953,0.000000,0.154323,1.428691
3972,0,keep/sharp,0.332543,0.531780,0.127586,0.060520,0.057415,2.213552
3973,0,keep/sharp,0.342219,0.245531,0.245854,0.000000,0.000000,1.361242
3974,0,keep/sharp,0.374291,0.444527,0.581600,0.000000,0.117784,1.238609
3975,0,keep/sharp,0.366413,0.267997,0.515417,0.000000,0.028208,1.551326
3976,0,keep/sharp,0.385697,0.730644,0.582761,0.000000,0.255553,1.563589
3977,0,keep/sharp,0.410944,0.289320,1.224275,0.000000,0.212503,1.594250
3978,0,keep/sharp,0.402864,0.424757,0.169941,0.000000,0.082737,0.717412
3979,0,keep/sharp,0.423654,0.724880,0.525015,0.000000,0.161945,1.306058
3980,0,keep/sharp,0.411827,0.565012,0.286279,0.184737,0.253915,1.306056
3981,0,keep/sharp,0.394175,0.762928,0.161638,0.000000,0.022237,1.030129
3982,0,keep/sharp,0.453786,0.304974,1.045851,0.000000,0.105271,0.766467
3983,0,keep/sharp,0.468916,0.317479,0.036364,0.871025,0.857763,0.496672
3984,0,keep/sharp,0.518783,0.116532,0.503426,1.129624,0.070219,0.000000
3985,0,keep/sharp,0.519839,0.440327,1.541297,0.000000,0.277415,0.000000
3986,0,keep/sharp,0.567602,0.320550,1.490439,0.000000,0.105532,0.000000
3987,0,keep/sharp,0.612294,0.000000,0.977042,1.597540,0.701470,0.104237
3988,0,keep/sharp,0.616309,0.242423,0.773659,0.000000,0.233255,0.000000
3989,0,keep/sharp,0.563874,0.140438,2.227509,0.192971,0.215740,0.000000
3990,0,keep/sharp,0.551556,0.261435,1.554882,0.446774,0.666841,0.000000
3991,0,keep/sharp,0.533197,0.161483,1.011735,0.381583,0.250331,0.000000
3992,0,keep/sharp,0.550902,0.320029,0.369820,0.221487,0.139720,0.000000
3993,0,keep/sharp,0.491849,0.405848,1.058962,0.000000,0.237273,0.122633
3994,0,keep/sharp,0.431173,0.546237,0.050114,0.000000,0.298434,8.093875
3995,0,keep/sharp,0.400256,0.453521,0.123208,0.000000,0.499900,4.604924
3996,0,keep/sharp,0.406300,0.394375,0.391578,0.041460,0.252272,2.170631
3997,0,keep/sharp,0.438970,0.796360,0.128233,0.000000,0.294734,0.000000
3998,0,keep/sharp,0.429373,0.639557,0.008727,0.128614,0.306498,0.000000
3999,0,keep/sharp,0.406434,0.692661,0.219421,0.000000,0.355342,0.000000
4000,0,keep/sharp,0.430883,0.460274,0.838039,1.134035,0.496050,0.128766
4001,0,keep/sharp,0.437418,0.807394,0.558391,0.603257,0.000000,0.000000
4002,0,keep/sharp,0.423606,0.314308,0.651144,0.000000,0.064729,0.000000
4003,0,keep/sharp,0.469256,0.660966,1.069111,0.000000,0.242114,0.000000
4004,0,keep/sharp,0.525294,0.637436,0.452202,0.000000,0.236318,0.000000
4005,0,keep/sharp,0.485849,0.428676,0.024995,0.000000,0.221768,0.000000
4006,0,keep/sharp,0.484880,0.399563,0.995504,0.875547,0.005536,0.324982
4007,0,keep/sharp,0.469805,1.007914,2.396970,0.000000,0.363376,0.331113
4008,0,keep/sharp,0.465341,0.507274,0.304434,0.000000,0.211363,0.000000
4009,0,keep/sharp,0.521509,0.731748,0.176650,0.000000,0.162269,0.067449
4010,0,keep/sharp,0.467720,1.033788,0.247443,0.000000,0.553339,0.000000
4011,0,keep/sharp,0.432197,0.469462,0.227910,0.000000,0.975288,0.000000
4012,0,keep/sharp,0.472010,0.698712,0.955677,0.000000,0.418892,0.000000
4013,0,keep/sharp,0.508146,0.538713,0.173602,0.000000,0.358211,0.061320
4014,0,keep/sharp,0.484378,0.723090,1.946822,0.000000,0.283697,0.049057
4015,0,keep/sharp,0.483657,0.765650,0.962892,0.000000,0.176597,0.024527
4016,0,keep/sharp,0.501795,0.654148,1.060720,0.000000,0.208443,0.000000
4017,0,keep/sharp,0.591640,0.551106,0.295738,0.000000,0.248822,0.000000
4018,0,keep/sharp,0.532183,0.529968,0.245154,0.012396,0.280341,1.042392
4019,0,keep/sharp,0.551072,0.473509,0.960726,0.637641,0.449132,0.981074
4020,0,keep/sharp,0.572585,0.939511,1.852925,0.000000,0.284490,0.000000
4021,0,keep/sharp,0.586185,0.806355,0.502268,0.000000,0.359407,0.000000
4022,0,keep/sharp,0.570584,0.461599,1.587585,0.000000,0.435036,0.000000
4023,0,keep/sharp,0.530656,0.457553,1.679072,0.000000,0.357397,0.000000
4024,0,keep/sharp,0.472188,0.556388,0.631579,0.000000,0.161402,0.000000
4025,0,keep/sharp,0.471998,0.472630,0.121795,0.000000,0.289346,0.000000
4026,0,keep/sharp,0.410853,0.712050,0.507668,0.000000,0.271846,0.000000
4027,0,keep/sharp,0.366236,0.461144,0.814107,0.097183,0.575180,0.000000
4028,0,keep/sharp,0.383941,0.463660,0.859129,0.000000,0.283172,0.000000
4029,0,keep/sharp,0.421276,0.509787,0.232332,0.000000,0.248850,0.000000
4030,0,keep/sharp,0.414431,0.633427,0.590869,0.000000,0.126264,0.000000
4031,0,keep/sharp,0.429577,0.431906,0.859781,0.000000,0.915876,0.000000
4032,0,keep/sharp,0.450065,0.689026,0.730555,0.000000,0.353575,0.000000
4033,0,keep/sharp,0.445130,0.560338,0.476542,0.000000,0.332265,0.000000
4034,0,keep/sharp,0.438029,0.566383,1.242522,0.000000,0.267046,0.000000
4035,0,keep/sharp,0.404018,0.091951,0.386914,1.208096,1.412612,0.000000
4036,0,keep/sharp,0.392153,0.592787,0.016904,0.000000,0.309994,0.000000
4037,0,keep/sharp,0.397927,0.291231,0.748351,0.000000,0.160692,0.000000
4038,0,keep/sharp,0.386708,0.542473,0.236786,0.000000,0.264888,0.000000
4039,0,keep/sharp,0.343892,0.496431,0.333642,0.000000,0.483602,1.643300
4040,0,keep/sharp,0.385643,0.394952,0.210650,0.265738,0.684376,1.434822
4041,0,keep/sharp,0.369432,0.567409,0.744147,0.000000,0.276700,1.490009
4042,0,keep/sharp,0.410211,0.533460,0.047837,0.369324,0.224932,0.000000
4043,0,keep/sharp,0.444758,0.404779,0.956360,0.000000,0.788592,0.000000
4044,0,keep/sharp,0.460337,0.425552,0.184717,0.054490,0.235367,0.000000
4045,0,keep/sharp,0.459667,0.537457,1.119821,0.000000,0.375057,0.000000
4046,0,keep/sharp,0.471388,0.664579,1.282280,0.000000,0.312519,0.000000
4047,0,keep/sharp,0.439741,0.733185,0.585050,0.000000,0.359521,1.214082
4048,0,keep/sharp,0.453995,0.482716,0.292279,0.876756,0.234131,0.950418
4049,0,keep/sharp,0.455550,0.660473,0.224579,0.000000,0.525506,0.686753
4050,0,keep/sharp,0.447028,0.212573,0.406225,0.370807,0.164375,0.000000
4051,0,keep/sharp,0.409399,0.397277,0.541102,0.000000,0.316762,0.000000
4052,0,keep/sharp,0.382480,0.669013,1.006891,0.000000,0.428602,0.000000
4053,0,keep/sharp,0.389400,0.584500,1.131915,0.000000,0.404090,0.000000
4054,0,keep/sharp,0.434574,0.624517,0.050617,0.000000,0.322631,0.000000
4055,0,keep/sharp,0.448402,0.711710,0.192024,0.000000,0.353768,0.000000
4056,0,keep/sharp,0.417010,0.585498,0.638265,0.000000,0.334072,0.000000
4057,0,keep/sharp,0.393294,0.551147,1.316811,0.000000,0.280518,0.000000
4058,0,keep/sharp,0.392842,0.582237,0.603283,0.000000,0.500362,0.000000
4059,0,keep/sharp,0.399915,0.387394,0.674491,0.000000,0.160160,0.000000
4060,0,keep/sharp,0.383305,0.362798,0.289708,0.000000,0.217701,3.679035
4061,0,keep/sharp,0.338258,0.348460,0.031549,0.539211,0.047084,0.000000
4062,0,keep/sharp,0.335793,0.545523,0.447358,0.000000,0.522201,0.000000
